item_id,dept_id,cat_id,total_units_sold,total_revenue,days_with_demand,revenue_share,cumulative_revenue_share,abc_class,demand_days,average_demand_interval,cv_squared,demand_pattern
HOBBIES_1_204,HOBBIES_1,HOBBIES,376,3723.88,246,0.00016223028508808923,0.8864391602840233,B,246,7.890243902439025,0.28880414999861426,Intermittent
HOUSEHOLD_2_219,HOUSEHOLD_2,HOUSEHOLD,1199,3718.65,781,0.00016200244090648007,0.8866011627249297,B,781,2.4852752880921893,0.27431041589782434,Intermittent
FOODS_1_139,FOODS_1,FOODS,3794,3718.12,973,0.00016197935153434759,0.8867631420764641,B,973,1.9948612538540595,0.4267049169056677,Intermittent
HOBBIES_1_380,HOBBIES_1,HOBBIES,2112,3712.2000000000003,926,0.00016172144760411315,0.8869248635240682,B,926,2.0961123110151187,0.8356535312430188,Lumpy
HOUSEHOLD_1_499,HOUSEHOLD_1,HOUSEHOLD,936,3710.07,609,0.00016162865446705244,0.8870864921785352,B,609,3.187192118226601,0.29063721928094394,Intermittent
HOUSEHOLD_2_124,HOUSEHOLD_2,HOUSEHOLD,716,3706.02,518,0.00016145221681207784,0.8872479443953473,B,518,3.747104247104247,0.2594894283478789,Intermittent
HOUSEHOLD_2_015,HOUSEHOLD_2,HOUSEHOLD,839,3702.76,602,0.0001613101953910366,0.8874092545907383,B,602,3.2242524916943522,0.2515895742450922,Intermittent
HOBBIES_1_080,HOBBIES_1,HOBBIES,6611,3701.48,1027,0.00016125443237909398,0.8875705090231174,B,1027,1.889970788704966,1.545311307356456,Lumpy
HOUSEHOLD_2_122,HOUSEHOLD_2,HOUSEHOLD,531,3700.64,415,0.00016121783790250667,0.8877317268610199,B,415,4.67710843373494,0.19707654090716314,Intermittent
HOUSEHOLD_2_443,HOUSEHOLD_2,HOUSEHOLD,794,3699.12,599,0.00016115161932582484,0.8878928784803457,B,599,3.2404006677796326,0.2507977968679148,Intermittent
FOODS_2_067,FOODS_2,FOODS,1713,3697.6200000000003,665,0.00016108627204620464,0.888053964752392,B,665,2.918796992481203,0.4631044997925642,Intermittent
HOUSEHOLD_2_425,HOUSEHOLD_2,HOUSEHOLD,444,3697.54,364,0.0001610827868579582,0.88821504753925,B,364,5.332417582417582,0.15259843269671267,Intermittent
FOODS_1_072,FOODS_1,FOODS,768,3694.84,496,0.00016096516175464183,0.8883760127010046,B,496,3.913306451612903,0.39505646745230083,Intermittent
HOUSEHOLD_1_485,HOUSEHOLD_1,HOUSEHOLD,1244,3694.6800000000003,830,0.000160958191378149,0.8885369708923828,B,830,2.33855421686747,0.35091803169224,Intermittent
FOODS_3_024,FOODS_3,FOODS,3699,3694.68,511,0.00016095819137814898,0.888697929083761,B,511,3.7984344422700587,0.6544323820234095,Lumpy
FOODS_3_189,FOODS_3,FOODS,1474,3689.56,690,0.00016073513933037865,0.8888586642230913,B,690,2.8130434782608695,0.41701436258438,Intermittent
HOUSEHOLD_1_380,HOUSEHOLD_1,HOUSEHOLD,807,3687.9900000000002,501,0.00016066674251104284,0.8890193309656024,B,501,3.874251497005988,0.35234759055292264,Intermittent
HOUSEHOLD_2_179,HOUSEHOLD_2,HOUSEHOLD,616,3677.52,457,0.0001602106184992937,0.8891795415841016,B,457,4.2472647702407,0.22652980083399168,Intermittent
HOUSEHOLD_2_484,HOUSEHOLD_2,HOUSEHOLD,527,3673.19,379,0.00016002198268545668,0.8893395635667871,B,379,5.121372031662269,0.24656655422977994,Intermittent
FOODS_3_158,FOODS_3,FOODS,605,3669.1200000000003,416,0.0001598446737334205,0.8894994082405205,B,416,4.665865384615385,0.27243687844746917,Intermittent
HOUSEHOLD_2_466,HOUSEHOLD_2,HOUSEHOLD,530,3667.58,394,0.00015977758385967708,0.8896591858243802,B,394,4.926395939086294,0.20679042372889023,Intermittent
HOUSEHOLD_1_080,HOUSEHOLD_1,HOUSEHOLD,364,3664.0800000000004,308,0.00015962510687389658,0.8898188109312541,B,308,6.3019480519480515,0.1348418557138176,Intermittent
HOBBIES_1_262,HOBBIES_1,HOBBIES,408,3663.84,308,0.00015961465130915733,0.8899784255825633,B,308,6.3019480519480515,0.2181727899692803,Intermittent
HOUSEHOLD_1_472,HOUSEHOLD_1,HOUSEHOLD,760,3663.2000000000003,605,0.00015958676980318607,0.8901380123523666,B,605,3.2082644628099173,0.2090886759094496,Intermittent
HOBBIES_1_128,HOBBIES_1,HOBBIES,418,3662.6699999999996,331,0.00015956368043105356,0.8902975760327976,B,331,5.86404833836858,0.194068602048044,Intermittent
FOODS_2_100,FOODS_2,FOODS,1442,3661.93,779,0.00015953144243977424,0.8904571074752373,B,779,2.491655969191271,0.392643169728549,Intermittent
FOODS_1_204,FOODS_1,FOODS,3733,3659.24,1063,0.00015941425298498867,0.8906165217282223,B,1063,1.825964252116651,0.8216805361084748,Lumpy
HOUSEHOLD_1_193,HOUSEHOLD_1,HOUSEHOLD,1508,3649.3599999999997,572,0.00015898383223655682,0.8907755055604588,B,572,3.3933566433566433,0.3720031402862495,Intermittent
HOUSEHOLD_2_153,HOUSEHOLD_2,HOUSEHOLD,383,3649.27,254,0.00015897991139977963,0.8909344854718586,B,254,7.641732283464567,0.2876775923206307,Intermittent
FOODS_3_465,FOODS_3,FOODS,1982,3648.6,594,0.00015895072294821593,0.8910934361948069,B,594,3.2676767676767677,0.69835136691268,Lumpy
HOUSEHOLD_2_495,HOUSEHOLD_2,HOUSEHOLD,646,3645.47,442,0.00015881436495807506,0.891252250559765,B,442,4.391402714932127,0.26097826018680764,Intermittent
HOUSEHOLD_2_390,HOUSEHOLD_2,HOUSEHOLD,618,3642.81,489,0.0001586984824488819,0.8914109490422139,B,489,3.9693251533742333,0.1834272323684345,Intermittent
FOODS_3_824,FOODS_3,FOODS,1393,3635.11,722,0.0001583630330801648,0.891569312075294,B,722,2.688365650969529,0.42080774291876466,Intermittent
FOODS_2_020,FOODS_2,FOODS,1436,3630.75,681,0.00015817309032073535,0.8917274851656147,B,681,2.850220264317181,0.5999345454676163,Lumpy
HOUSEHOLD_2_001,HOUSEHOLD_2,HOUSEHOLD,549,3624.33,459,0.00015789340396396082,0.8918853785695787,B,459,4.228758169934641,0.13789785109651462,Intermittent
FOODS_3_082,FOODS_3,FOODS,1791,3623.38,626,0.0001578520173535347,0.8920432305869322,B,626,3.1006389776357826,0.6006578664150204,Lumpy
FOODS_3_354,FOODS_3,FOODS,1214,3617.72,540,0.00015760544028510105,0.8922008360272173,B,540,3.5944444444444446,0.6169699649200397,Lumpy
HOBBIES_1_025,HOBBIES_1,HOBBIES,922,3617.0,564,0.00015757407359088337,0.8923584101008082,B,564,3.4414893617021276,0.38333833280444013,Intermittent
HOBBIES_1_116,HOBBIES_1,HOBBIES,559,3616.73,387,0.00015756231108055173,0.8925159724118887,B,387,5.015503875968992,0.25771836772235357,Intermittent
FOODS_3_247,FOODS_3,FOODS,738,3615.6,466,0.00015751308279657116,0.8926734854946853,B,466,4.165236051502146,0.40920355749001447,Intermittent
FOODS_1_035,FOODS_1,FOODS,1416,3612.78,645,0.00015739022991088515,0.8928308757245962,B,645,3.0093023255813955,0.9425192755571061,Lumpy
HOUSEHOLD_2_491,HOUSEHOLD_2,HOUSEHOLD,518,3610.14,420,0.00015727521869875357,0.892988150943295,B,420,4.621428571428571,0.16495499563292887,Intermittent
HOUSEHOLD_2_326,HOUSEHOLD_2,HOUSEHOLD,607,3605.5800000000004,504,0.00015707656296870813,0.8931452275062637,B,504,3.8511904761904763,0.1534409727322551,Intermittent
FOODS_3_060,FOODS_3,FOODS,1208,3599.84,616,0.0001568265007120281,0.8933020540069757,B,616,3.1509740259740258,0.39028754622443773,Intermittent
HOUSEHOLD_2_218,HOUSEHOLD_2,HOUSEHOLD,314,3598.5800000000004,270,0.0001567716089971471,0.8934588256159729,B,270,7.188888888888889,0.15070625032708287,Intermittent
HOUSEHOLD_2_350,HOUSEHOLD_2,HOUSEHOLD,1231,3597.22,756,0.00015671236079695808,0.8936155379767698,B,756,2.5674603174603177,0.37693892982753535,Intermittent
FOODS_1_096,FOODS_1,FOODS,612,3595.92,459,0.0001566557264879539,0.8937721937032578,B,459,4.228758169934641,0.26037117903930146,Intermittent
HOUSEHOLD_1_354,HOUSEHOLD_1,HOUSEHOLD,1863,3595.59,994,0.00015664135008643747,0.8939288350533442,B,994,1.9527162977867203,0.3948392035522147,Intermittent
HOUSEHOLD_2_366,HOUSEHOLD_2,HOUSEHOLD,952,3595.23,678,0.0001566256667393286,0.8940854607200835,B,678,2.8628318584070795,0.25268096203639195,Intermittent
HOUSEHOLD_1_121,HOUSEHOLD_1,HOUSEHOLD,1449,3593.52,800,0.00015655117084056156,0.8942420118909241,B,800,2.42625,0.2893685267153497,Intermittent
FOODS_3_167,FOODS_3,FOODS,1809,3581.8199999999997,626,0.00015604146205952385,0.8943980533529836,B,626,3.1006389776357826,0.4884595124005298,Intermittent
HOUSEHOLD_2_359,HOUSEHOLD_2,HOUSEHOLD,377,3581.67,260,0.00015603492733156184,0.8945540882803151,B,260,7.4653846153846155,0.26140970255120066,Intermittent
HOUSEHOLD_1_218,HOUSEHOLD_1,HOUSEHOLD,1824,3581.24,945,0.00015601619444473736,0.8947101044747598,B,945,2.0539682539682538,0.3632165496968017,Intermittent
FOODS_1_163,FOODS_1,FOODS,3653,3579.94,564,0.0001559595601357332,0.8948660640348955,B,564,3.4414893617021276,0.8981449368293766,Lumpy
FOODS_2_219,FOODS_2,FOODS,1288,3576.22,687,0.00015579749888227504,0.8950218615337778,B,687,2.8253275109170306,0.4343116831749256,Intermittent
HOUSEHOLD_1_403,HOUSEHOLD_1,HOUSEHOLD,896,3575.12,645,0.0001557495775438869,0.8951776111113218,B,645,3.0093023255813955,0.27787171686718637,Intermittent
HOUSEHOLD_2_385,HOUSEHOLD_2,HOUSEHOLD,497,3575.0899999999997,410,0.0001557482705982945,0.89533335938192,B,410,4.734146341463415,0.14732157735638174,Intermittent
FOODS_3_643,FOODS_3,FOODS,2006,3569.4,703,0.00015550038658426846,0.8954888597685043,B,703,2.7610241820768135,0.6749376507959679,Lumpy
FOODS_1_025,FOODS_1,FOODS,873,3567.0,545,0.00015539583093687612,0.8956442555994412,B,545,3.561467889908257,0.40162181031881805,Intermittent
FOODS_3_234,FOODS_3,FOODS,17725,3564.3,1337,0.00015527820583355974,0.8957995338052748,B,1337,1.4517576664173524,0.7681345823550422,Lumpy
HOUSEHOLD_2_148,HOUSEHOLD_2,HOUSEHOLD,600,3564.0,400,0.0001552651363776357,0.8959547989416524,B,400,4.8525,0.3208020050125315,Intermittent
FOODS_1_146,FOODS_1,FOODS,1591,3559.2200000000003,849,0.0001550568963799126,0.8961098558380324,B,849,2.2862190812720846,0.3980944481216617,Intermittent
HOUSEHOLD_2_030,HOUSEHOLD_2,HOUSEHOLD,911,3558.57,674,0.0001550285792254105,0.8962648844172578,B,674,2.879821958456973,0.21444577854724958,Intermittent
FOODS_1_048,FOODS_1,FOODS,594,3552.1200000000003,402,0.0001547475859230436,0.8964196320031809,B,402,4.8283582089552235,0.3567013493711899,Intermittent
FOODS_3_312,FOODS_3,FOODS,1233,3551.04,621,0.000154700535881717,0.8965743325390626,B,621,3.1256038647342996,0.38494153881056464,Intermittent
FOODS_3_706,FOODS_3,FOODS,1793,3550.14,539,0.00015466132751394487,0.8967289938665766,B,539,3.601113172541744,0.44118134712996027,Intermittent
HOUSEHOLD_1_355,HOUSEHOLD_1,HOUSEHOLD,435,3549.21,323,0.00015462081220058034,0.8968836146787772,B,323,6.0092879256965945,0.20061581688630242,Intermittent
FOODS_3_538,FOODS_3,FOODS,2475,3548.2999999999997,835,0.0001545811681842774,0.8970381958469614,B,835,2.3245508982035927,0.7368236540244403,Lumpy
HOUSEHOLD_2_242,HOUSEHOLD_2,HOUSEHOLD,270,3545.58,231,0.0001544626717838994,0.8971926585187453,B,231,8.402597402597403,0.11589264626945789,Intermittent
FOODS_3_129,FOODS_3,FOODS,1394,3542.12,639,0.0001543119373922421,0.8973469704561375,B,639,3.0375586854460095,0.4818175636462673,Intermittent
HOUSEHOLD_2_228,HOUSEHOLD_2,HOUSEHOLD,686,3537.9199999999996,523,0.0001541289650093055,0.8975010994211469,B,523,3.711281070745698,0.21623764520145955,Intermittent
HOUSEHOLD_2_182,HOUSEHOLD_2,HOUSEHOLD,506,3537.9,402,0.00015412809371224392,0.8976552275148592,B,402,4.8283582089552235,0.2252318086971016,Intermittent
HOUSEHOLD_2_145,HOUSEHOLD_2,HOUSEHOLD,891,3537.27,598,0.00015410064785480342,0.897809328162714,B,598,3.245819397993311,0.2757328263635205,Intermittent
FOODS_3_130,FOODS_3,FOODS,1366,3537.0,566,0.00015408888534447179,0.8979634170480585,B,566,3.429328621908127,0.6549109799836501,Lumpy
FOODS_3_543,FOODS_3,FOODS,934,3524.86,611,0.00015356000802807884,0.8981169770560866,B,611,3.176759410801964,0.3888334090406312,Intermittent
HOUSEHOLD_1_529,HOUSEHOLD_1,HOUSEHOLD,1185,3517.53,613,0.00015324067765500138,0.8982702177337416,B,613,3.166394779771615,0.36390722116972635,Intermittent
HOUSEHOLD_1_295,HOUSEHOLD_1,HOUSEHOLD,1180,3516.4,786,0.0001531914493710208,0.8984234091831126,B,786,2.469465648854962,0.28627918985136774,Intermittent
FOODS_3_018,FOODS_3,FOODS,779,3512.58,394,0.00015302503163225464,0.8985764342147449,B,394,4.926395939086294,0.35721909172203997,Intermittent
FOODS_1_066,FOODS_1,FOODS,2586,3511.05,1078,0.00015295837740704203,0.8987293925921519,B,1078,1.800556586270872,0.6577334830620848,Lumpy
HOUSEHOLD_1_484,HOUSEHOLD_1,HOUSEHOLD,352,3509.44,230,0.000152888237993583,0.8988822808301454,B,230,8.439130434782609,0.2708703625175935,Intermittent
HOBBIES_1_218,HOBBIES_1,HOBBIES,331,3507.98,256,0.00015282463330808599,0.8990351054634536,B,256,7.58203125,0.17599621734583898,Intermittent
FOODS_3_504,FOODS_3,FOODS,2667,3506.64,1046,0.00015276625640495858,0.8991878717198585,B,1046,1.855640535372849,0.6018789028974294,Lumpy
FOODS_3_198,FOODS_3,FOODS,616,3505.84,395,0.0001527314045224945,0.899340603124381,B,395,4.913924050632912,0.31449263353661294,Intermittent
HOUSEHOLD_2_265,HOUSEHOLD_2,HOUSEHOLD,705,3503.85,514,0.00015264471046486498,0.8994932478348459,B,514,3.7762645914396886,0.23834510071769127,Intermittent
HOUSEHOLD_2_207,HOUSEHOLD_2,HOUSEHOLD,512,3500.31,428,0.00015249049088496126,0.8996457383257308,B,428,4.535046728971962,0.14649095021589592,Intermittent
FOODS_2_262,FOODS_2,FOODS,1747,3496.24,876,0.00015231318193292508,0.8997980515076637,B,876,2.2157534246575343,0.4387784297396985,Intermittent
FOODS_3_649,FOODS_3,FOODS,607,3494.1200000000003,430,0.0001522208244443952,0.8999502723321081,B,430,4.513953488372093,0.280911880970505,Intermittent
FOODS_1_188,FOODS_1,FOODS,1171,3489.58,511,0.00015202304001141133,0.9001022953721195,B,511,3.7984344422700587,0.48150112369229114,Intermittent
HOUSEHOLD_1_220,HOUSEHOLD_1,HOUSEHOLD,1851,3485.89,872,0.00015186228570354557,0.900254157657823,B,872,2.2259174311926606,0.3378337676779984,Intermittent
HOUSEHOLD_2_108,HOUSEHOLD_2,HOUSEHOLD,392,3483.4900000000002,302,0.00015175773005615326,0.9004059153878792,B,302,6.427152317880795,0.26260946781587396,Intermittent
FOODS_3_700,FOODS_3,FOODS,1330,3481.78,586,0.0001516832341573862,0.9005575986220365,B,586,3.3122866894197953,0.6528728375788131,Lumpy
HOUSEHOLD_2_370,HOUSEHOLD_2,HOUSEHOLD,582,3481.74,413,0.00015168149156326297,0.9007092801135999,B,413,4.699757869249395,0.3298157201733564,Intermittent
HOUSEHOLD_2_301,HOUSEHOLD_2,HOUSEHOLD,1767,3480.99,864,0.00015164881792345287,0.9008609289315233,B,864,2.2465277777777777,0.5416809607356554,Lumpy
FOODS_3_262,FOODS_3,FOODS,531,3478.2,310,0.00015152727198335927,0.9010124562035066,B,310,6.2612903225806456,0.270729791419546,Intermittent
FOODS_3_784,FOODS_3,FOODS,2686,3475.64,868,0.0001514157459594741,0.901163871949466,B,868,2.236175115207373,0.9932647323156955,Lumpy
HOBBIES_1_424,HOBBIES_1,HOBBIES,1973,3473.94,888,0.00015134168570923786,0.9013152136351752,B,888,2.185810810810811,0.8393449530353468,Lumpy
HOUSEHOLD_1_149,HOUSEHOLD_1,HOUSEHOLD,3575,3467.75,1276,0.00015107201926867176,0.9014662856544439,B,1276,1.5211598746081505,0.8261967095950808,Lumpy
HOUSEHOLD_1_306,HOUSEHOLD_1,HOUSEHOLD,1750,3447.5,669,0.00015018983099379882,0.9016164754854377,B,669,2.901345291479821,0.5338729551509228,Lumpy
HOBBIES_1_248,HOBBIES_1,HOBBIES,3638,3446.7799999999997,967,0.0001501584642995811,0.9017666339497372,B,967,2.0072388831437435,1.060174813185889,Lumpy
HOUSEHOLD_2_239,HOUSEHOLD_2,HOUSEHOLD,2778,3444.72,1265,0.000150068720702236,0.9019167026704394,B,1265,1.5343873517786562,0.41592267254593024,Intermittent
FOODS_2_042,FOODS_2,FOODS,1599,3440.52,702,0.00014988574831929942,0.9020665884187588,B,702,2.764957264957265,0.4121094959949279,Intermittent
HOUSEHOLD_1_154,HOUSEHOLD_1,HOUSEHOLD,1070,3432.62,644,0.00014954158597996626,0.9022161300047388,B,644,3.0139751552795033,0.31334882521132673,Intermittent
FOODS_2_120,FOODS_2,FOODS,1260,3427.2000000000003,666,0.00014930546447627192,0.902365435469215,B,666,2.9144144144144146,0.36896670247046187,Intermittent
HOBBIES_1_090,HOBBIES_1,HOBBIES,3342,3422.7400000000002,517,0.00014911116523153446,0.9025145466344465,B,517,3.754352030947776,1.0108972353619694,Lumpy
HOUSEHOLD_1_527,HOUSEHOLD_1,HOUSEHOLD,655,3418.4500000000003,421,0.00014892427201182063,0.9026634709064584,B,421,4.610451306413301,0.36978458908765954,Intermittent
FOODS_3_216,FOODS_3,FOODS,1365,3417.65,815,0.00014888942012935652,0.9028123603265877,B,815,2.38159509202454,0.37174784427531693,Intermittent
FOODS_2_281,FOODS_2,FOODS,466,3416.36,389,0.00014883322146888313,0.9029611935480566,B,389,4.989717223650386,0.13965056808417262,Intermittent
FOODS_1_028,FOODS_1,FOODS,1212,3408.96,392,0.00014851084155609006,0.9031097043896127,B,392,4.951530612244898,0.589845720790458,Lumpy
HOBBIES_1_007,HOBBIES_1,HOBBIES,432,3405.42,362,0.00014835662197618633,0.9032580610115889,B,362,5.361878453038674,0.140950064407282,Intermittent
FOODS_1_092,FOODS_1,FOODS,1859,3404.2400000000002,786,0.00014830521544955178,0.9034063662270384,B,786,2.469465648854962,0.5543368842076695,Lumpy
HOBBIES_2_131,HOBBIES_2,HOBBIES,563,3403.71,367,0.0001482821260774193,0.9035546483531158,B,367,5.2888283378746594,0.34983909322673046,Intermittent
FOODS_2_275,FOODS_2,FOODS,1390,3395.42,668,0.0001479209734453849,0.9037025693265612,B,668,2.905688622754491,0.5296454262387983,Lumpy
HOUSEHOLD_2_337,HOUSEHOLD_2,HOUSEHOLD,517,3395.39,422,0.0001479196664997925,0.903850488993061,B,422,4.599526066350711,0.18929659605233579,Intermittent
HOUSEHOLD_1_069,HOUSEHOLD_1,HOUSEHOLD,1724,3392.99,815,0.00014781511085240013,0.9039983041039134,B,815,2.38159509202454,0.4983457871291569,Lumpy
HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,937,3391.94,717,0.000147769367756666,0.90414607347167,B,717,2.707112970711297,0.21466915475203785,Intermittent
HOUSEHOLD_2_031,HOUSEHOLD_2,HOUSEHOLD,571,3391.7400000000002,420,0.00014776065478605,0.904293834126456,B,420,4.621428571428571,0.23851034914207114,Intermittent
HOBBIES_1_118,HOBBIES_1,HOBBIES,306,3390.94,279,0.00014772580290358585,0.9044415599293596,B,279,6.956989247311828,0.08488710761494617,Intermittent
HOUSEHOLD_2_047,HOUSEHOLD_2,HOUSEHOLD,1043,3387.66,632,0.00014758291018548297,0.9045891428395451,B,632,3.0712025316455698,0.37806143095577016,Intermittent
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,864,3382.4,437,0.00014735375905828142,0.9047364965986033,B,437,4.441647597254004,0.4434444452309933,Intermittent
HOUSEHOLD_2_078,HOUSEHOLD_2,HOUSEHOLD,606,3376.72,430,0.00014710631069278618,0.9048836029092961,B,430,4.513953488372093,0.2558095362722359,Intermittent
HOUSEHOLD_2_321,HOUSEHOLD_2,HOUSEHOLD,641,3375.5499999999997,498,0.0001470553398146824,0.9050306582491108,B,498,3.897590361445783,0.20638403741732625,Intermittent
FOODS_3_118,FOODS_3,FOODS,2995,3372.1,1086,0.00014690504107155592,0.9051775632901823,B,1086,1.787292817679558,0.46089055647279603,Intermittent
HOUSEHOLD_1_448,HOUSEHOLD_1,HOUSEHOLD,3453,3371.17,799,0.0001468645257581914,0.9053244278159405,B,799,2.4292866082603255,0.5353154786881059,Lumpy
FOODS_1_091,FOODS_1,FOODS,1451,3366.62,793,0.00014666630567667673,0.9054710941216172,B,793,2.4476670870113493,0.4419982214669542,Intermittent
FOODS_2_203,FOODS_2,FOODS,1011,3359.37,523,0.00014635046049184567,0.905617444582109,B,523,3.711281070745698,0.40636497659788856,Intermittent
FOODS_3_123,FOODS_3,FOODS,1276,3357.03,615,0.00014624851873563816,0.9057636931008447,B,615,3.15609756097561,0.5881496172435978,Lumpy
HOUSEHOLD_1_217,HOUSEHOLD_1,HOUSEHOLD,1766,3352.1800000000003,842,0.00014603722919819944,0.9059097303300429,B,842,2.3052256532066506,0.32328320535022825,Intermittent
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,540,3348.7999999999997,397,0.00014588997999478854,0.9060556203100376,B,397,4.889168765743073,0.27774350154494143,Intermittent
HOUSEHOLD_2_367,HOUSEHOLD_2,HOUSEHOLD,469,3344.93,408,0.00014572138401336838,0.906201341694051,B,408,4.757352941176471,0.17084440264913184,Intermittent
FOODS_1_213,FOODS_1,FOODS,1438,3334.66,822,0.0001452739729722353,0.9063466156670232,B,822,2.3613138686131387,0.4745647287900803,Intermittent
HOUSEHOLD_2_281,HOUSEHOLD_2,HOUSEHOLD,670,3331.8999999999996,540,0.00014515373397773408,0.906491769401001,B,540,3.5944444444444446,0.2153687575194112,Intermittent
FOODS_3_093,FOODS_3,FOODS,1566,3328.48,704,0.0001450047421802,0.9066367741431811,B,704,2.757102272727273,0.4112504769617232,Intermittent
HOUSEHOLD_2_442,HOUSEHOLD_2,HOUSEHOLD,2246,3324.08,1096,0.00014481305682664738,0.9067815872000078,B,1096,1.770985401459854,0.36519596192367343,Intermittent
FOODS_2_188,FOODS_2,FOODS,1190,3324.0099999999998,671,0.00014481000728693176,0.9069263972072947,B,671,2.892697466467958,0.3936662707225118,Intermittent
FOODS_3_027,FOODS_3,FOODS,1435,3322.2,600,0.0001447311549028567,0.9070711283621976,B,600,3.235,0.5110315198529131,Lumpy
FOODS_3_525,FOODS_3,FOODS,1660,3320.0,657,0.00014463531222608039,0.9072157636744237,B,657,2.954337899543379,0.46653823566378316,Intermittent
FOODS_3_641,FOODS_3,FOODS,1593,3307.2000000000003,623,0.00014407768210665455,0.9073598413565304,B,623,3.115569823434992,0.38795919517064587,Intermittent
HOUSEHOLD_1_167,HOUSEHOLD_1,HOUSEHOLD,1169,3305.78,750,0.00014401582001528074,0.9075038571765457,B,750,2.588,0.2950666933375231,Intermittent
FOODS_3_726,FOODS_3,FOODS,1320,3305.22,603,0.00014399142369755582,0.9076478486002433,B,603,3.218905472636816,0.3613637393262132,Intermittent
HOUSEHOLD_1_174,HOUSEHOLD_1,HOUSEHOLD,578,3300.52,373,0.00014378666888807917,0.9077916352691313,B,373,5.2037533512064345,0.42801618818935916,Intermittent
FOODS_2_002,FOODS_2,FOODS,1645,3298.9399999999996,590,0.00014371783642021252,0.9079353531055515,B,590,3.2898305084745765,0.4832184748273395,Intermittent
FOODS_3_299,FOODS_3,FOODS,2192,3288.0,619,0.00014324123692751575,0.9080785943424791,B,619,3.135702746365105,0.462169063504322,Intermittent
FOODS_1_001,FOODS_1,FOODS,1526,3280.0,846,0.0001428927181028746,0.9082214870605819,B,846,2.2943262411347516,0.5548385576765917,Lumpy
FOODS_3_486,FOODS_3,FOODS,1214,3278.04,725,0.0001428073309908375,0.9083642943915727,B,725,2.677241379310345,0.3473751807805843,Intermittent
HOBBIES_1_358,HOBBIES_1,HOBBIES,1269,3277.97,601,0.00014280428145112189,0.9085070986730238,B,601,3.2296173044925123,0.38187911488997434,Intermittent
FOODS_2_010,FOODS_2,FOODS,1309,3273.45,691,0.00014260736831519965,0.908649706041339,B,691,2.808972503617945,0.3938769682589271,Intermittent
HOUSEHOLD_2_073,HOUSEHOLD_2,HOUSEHOLD,159,3272.08,149,0.00014254768446647983,0.9087922537258055,B,149,13.026845637583893,0.06722065604230078,Intermittent
FOODS_3_048,FOODS_3,FOODS,2176,3270.88,860,0.00014249540664278368,0.9089347491324483,B,860,2.2569767441860464,0.48736621560688614,Intermittent
FOODS_1_030,FOODS_1,FOODS,1048,3269.2400000000002,562,0.00014242396028373225,0.9090771730927321,B,562,3.4537366548042705,0.5657793196051114,Lumpy
HOUSEHOLD_1_326,HOUSEHOLD_1,HOUSEHOLD,672,3268.1,464,0.00014237429635122087,0.9092195473890833,B,464,4.183189655172414,0.32823006812516214,Intermittent
HOUSEHOLD_2_357,HOUSEHOLD_2,HOUSEHOLD,405,3268.06,314,0.00014237255375709767,0.9093619199428404,B,314,6.181528662420382,0.2662281377079098,Intermittent
FOODS_1_034,FOODS_1,FOODS,596,3267.8199999999997,444,0.00014236209819235842,0.9095042820410328,B,444,4.371621621621622,0.24800237274000742,Intermittent
FOODS_3_711,FOODS_3,FOODS,16261,3267.2000000000003,1275,0.00014233508798344876,0.9096466171290163,B,1275,1.5223529411764707,0.8127500209021611,Lumpy
HOUSEHOLD_2_285,HOUSEHOLD_2,HOUSEHOLD,699,3264.33,544,0.00014221005685510874,0.9097888271858714,B,544,3.568014705882353,0.24186654494657275,Intermittent
FOODS_2_365,FOODS_2,FOODS,305,3263.6800000000003,203,0.00014218173970060666,0.909931008925572,B,203,9.561576354679802,0.2560314617863291,Intermittent
HOUSEHOLD_2_095,HOUSEHOLD_2,HOUSEHOLD,507,3251.29,403,0.00014164197117094365,0.9100726508967429,B,403,4.816377171215881,0.1747115834371863,Intermittent
FOODS_3_747,FOODS_3,FOODS,3246,3246.0,670,0.00014141151309814967,0.910214062409841,B,670,2.8970149253731345,0.5141709010133508,Lumpy
FOODS_3_050,FOODS_3,FOODS,1628,3243.84,821,0.00014131741301549657,0.9103553798228565,B,821,2.364190012180268,0.4905740791688677,Lumpy
HOUSEHOLD_1_150,HOUSEHOLD_1,HOUSEHOLD,265,3240.46,235,0.00014117016381208567,0.9104965499866686,B,235,8.259574468085106,0.10139265425844282,Intermittent
HOUSEHOLD_2_234,HOUSEHOLD_2,HOUSEHOLD,550,3238.65,399,0.0001410913114280106,0.9106376412980967,B,399,4.864661654135339,0.2246025831637526,Intermittent
HOBBIES_2_009,HOBBIES_2,HOBBIES,622,3228.95,461,0.0001406687323531332,0.9107783100304498,B,461,4.210412147505423,0.33528753478741863,Intermittent
HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,817,3222.3500000000004,586,0.00014038120432280428,0.9109186912347726,B,586,3.3122866894197953,0.22507843242027628,Intermittent
HOUSEHOLD_1_360,HOUSEHOLD_1,HOUSEHOLD,812,3221.04,634,0.00014032413436526926,0.9110590153691379,B,634,3.0615141955835963,0.19071431312436277,Intermittent
