dataset,column_name,data_type,missing_values,missing_percent,unique_values
m5_sales,d_1292,int64,0,0.0,72
m5_sales,d_1293,int64,0,0.0,64
m5_sales,d_1294,int64,0,0.0,65
m5_sales,d_1295,int64,0,0.0,73
m5_sales,d_1296,int64,0,0.0,83
m5_sales,d_1297,int64,0,0.0,82
m5_sales,d_1298,int64,0,0.0,71
m5_sales,d_1299,int64,0,0.0,63
m5_sales,d_1300,int64,0,0.0,58
m5_sales,d_1301,int64,0,0.0,58
m5_sales,d_1302,int64,0,0.0,69
m5_sales,d_1303,int64,0,0.0,77
m5_sales,d_1304,int64,0,0.0,84
m5_sales,d_1305,int64,0,0.0,65
m5_sales,d_1306,int64,0,0.0,60
m5_sales,d_1307,int64,0,0.0,59
m5_sales,d_1308,int64,0,0.0,57
m5_sales,d_1309,int64,0,0.0,64
m5_sales,d_1310,int64,0,0.0,76
m5_sales,d_1311,int64,0,0.0,71
m5_sales,d_1312,int64,0,0.0,76
m5_sales,d_1313,int64,0,0.0,63
m5_sales,d_1314,int64,0,0.0,69
m5_sales,d_1315,int64,0,0.0,64
m5_sales,d_1316,int64,0,0.0,67
m5_sales,d_1317,int64,0,0.0,80
m5_sales,d_1318,int64,0,0.0,85
m5_sales,d_1319,int64,0,0.0,68
m5_sales,d_1320,int64,0,0.0,66
m5_sales,d_1321,int64,0,0.0,62
m5_sales,d_1322,int64,0,0.0,67
m5_sales,d_1323,int64,0,0.0,69
m5_sales,d_1324,int64,0,0.0,79
m5_sales,d_1325,int64,0,0.0,84
m5_sales,d_1326,int64,0,0.0,69
m5_sales,d_1327,int64,0,0.0,61
m5_sales,d_1328,int64,0,0.0,56
m5_sales,d_1329,int64,0,0.0,55
m5_sales,d_1330,int64,0,0.0,66
m5_sales,d_1331,int64,0,0.0,76
m5_sales,d_1332,int64,0,0.0,77
m5_sales,d_1333,int64,0,0.0,61
m5_sales,d_1334,int64,0,0.0,57
m5_sales,d_1335,int64,0,0.0,57
m5_sales,d_1336,int64,0,0.0,58
m5_sales,d_1337,int64,0,0.0,59
m5_sales,d_1338,int64,0,0.0,71
m5_sales,d_1339,int64,0,0.0,73
m5_sales,d_1340,int64,0,0.0,59
m5_sales,d_1341,int64,0,0.0,58
m5_sales,d_1342,int64,0,0.0,62
m5_sales,d_1343,int64,0,0.0,66
m5_sales,d_1344,int64,0,0.0,76
m5_sales,d_1345,int64,0,0.0,74
m5_sales,d_1346,int64,0,0.0,83
m5_sales,d_1347,int64,0,0.0,69
m5_sales,d_1348,int64,0,0.0,61
m5_sales,d_1349,int64,0,0.0,62
m5_sales,d_1350,int64,0,0.0,64
m5_sales,d_1351,int64,0,0.0,63
m5_sales,d_1352,int64,0,0.0,74
m5_sales,d_1353,int64,0,0.0,77
m5_sales,d_1354,int64,0,0.0,58
m5_sales,d_1355,int64,0,0.0,57
m5_sales,d_1356,int64,0,0.0,65
m5_sales,d_1357,int64,0,0.0,52
m5_sales,d_1358,int64,0,0.0,54
m5_sales,d_1359,int64,0,0.0,71
m5_sales,d_1360,int64,0,0.0,76
m5_sales,d_1361,int64,0,0.0,55
m5_sales,d_1362,int64,0,0.0,51
m5_sales,d_1363,int64,0,0.0,50
m5_sales,d_1364,int64,0,0.0,52
m5_sales,d_1365,int64,0,0.0,63
m5_sales,d_1366,int64,0,0.0,69
m5_sales,d_1367,int64,0,0.0,66
m5_sales,d_1368,int64,0,0.0,60
m5_sales,d_1369,int64,0,0.0,56
m5_sales,d_1370,int64,0,0.0,57
m5_sales,d_1371,int64,0,0.0,63
m5_sales,d_1372,int64,0,0.0,64
m5_sales,d_1373,int64,0,0.0,73
m5_sales,d_1374,int64,0,0.0,75
m5_sales,d_1375,int64,0,0.0,66
m5_sales,d_1376,int64,0,0.0,59
m5_sales,d_1377,int64,0,0.0,59
m5_sales,d_1378,int64,0,0.0,58
m5_sales,d_1379,int64,0,0.0,65
m5_sales,d_1380,int64,0,0.0,75
m5_sales,d_1381,int64,0,0.0,78
m5_sales,d_1382,int64,0,0.0,62
m5_sales,d_1383,int64,0,0.0,62
m5_sales,d_1384,int64,0,0.0,58
m5_sales,d_1385,int64,0,0.0,53
m5_sales,d_1386,int64,0,0.0,65
m5_sales,d_1387,int64,0,0.0,74
m5_sales,d_1388,int64,0,0.0,74
m5_sales,d_1389,int64,0,0.0,54
m5_sales,d_1390,int64,0,0.0,54
m5_sales,d_1391,int64,0,0.0,53
m5_sales,d_1392,int64,0,0.0,55
m5_sales,d_1393,int64,0,0.0,63
m5_sales,d_1394,int64,0,0.0,70
m5_sales,d_1395,int64,0,0.0,70
m5_sales,d_1396,int64,0,0.0,56
m5_sales,d_1397,int64,0,0.0,63
m5_sales,d_1398,int64,0,0.0,76
m5_sales,d_1399,int64,0,0.0,75
m5_sales,d_1400,int64,0,0.0,60
m5_sales,d_1401,int64,0,0.0,61
m5_sales,d_1402,int64,0,0.0,62
m5_sales,d_1403,int64,0,0.0,55
m5_sales,d_1404,int64,0,0.0,58
m5_sales,d_1405,int64,0,0.0,59
m5_sales,d_1406,int64,0,0.0,56
m5_sales,d_1407,int64,0,0.0,67
m5_sales,d_1408,int64,0,0.0,68
m5_sales,d_1409,int64,0,0.0,64
m5_sales,d_1410,int64,0,0.0,61
m5_sales,d_1411,int64,0,0.0,58
m5_sales,d_1412,int64,0,0.0,55
m5_sales,d_1413,int64,0,0.0,55
m5_sales,d_1414,int64,0,0.0,56
m5_sales,d_1415,int64,0,0.0,65
m5_sales,d_1416,int64,0,0.0,63
m5_sales,d_1417,int64,0,0.0,58
m5_sales,d_1418,int64,0,0.0,52
m5_sales,d_1419,int64,0,0.0,57
m5_sales,d_1420,int64,0,0.0,66
m5_sales,d_1421,int64,0,0.0,57
m5_sales,d_1422,int64,0,0.0,65
m5_sales,d_1423,int64,0,0.0,71
m5_sales,d_1424,int64,0,0.0,64
m5_sales,d_1425,int64,0,0.0,67
m5_sales,d_1426,int64,0,0.0,68
m5_sales,d_1427,int64,0,0.0,3
m5_sales,d_1428,int64,0,0.0,59
m5_sales,d_1429,int64,0,0.0,57
m5_sales,d_1430,int64,0,0.0,55
m5_sales,d_1431,int64,0,0.0,49
m5_sales,d_1432,int64,0,0.0,50
m5_sales,d_1433,int64,0,0.0,65
m5_sales,d_1434,int64,0,0.0,50
m5_sales,d_1435,int64,0,0.0,67
m5_sales,d_1436,int64,0,0.0,71
m5_sales,d_1437,int64,0,0.0,73
m5_sales,d_1438,int64,0,0.0,59
m5_sales,d_1439,int64,0,0.0,65
m5_sales,d_1440,int64,0,0.0,58
m5_sales,d_1441,int64,0,0.0,58
m5_sales,d_1442,int64,0,0.0,60
m5_sales,d_1443,int64,0,0.0,70
m5_sales,d_1444,int64,0,0.0,74
m5_sales,d_1445,int64,0,0.0,65
m5_sales,d_1446,int64,0,0.0,57
m5_sales,d_1447,int64,0,0.0,60
m5_sales,d_1448,int64,0,0.0,62
m5_sales,d_1449,int64,0,0.0,62
m5_sales,d_1450,int64,0,0.0,77
m5_sales,d_1451,int64,0,0.0,74
m5_sales,d_1452,int64,0,0.0,58
m5_sales,d_1453,int64,0,0.0,56
m5_sales,d_1454,int64,0,0.0,52
m5_sales,d_1455,int64,0,0.0,51
m5_sales,d_1456,int64,0,0.0,60
m5_sales,d_1457,int64,0,0.0,66
m5_sales,d_1458,int64,0,0.0,71
m5_sales,d_1459,int64,0,0.0,56
m5_sales,d_1460,int64,0,0.0,54
m5_sales,d_1461,int64,0,0.0,55
m5_sales,d_1462,int64,0,0.0,52
m5_sales,d_1463,int64,0,0.0,64
m5_sales,d_1464,int64,0,0.0,79
m5_sales,d_1465,int64,0,0.0,76
m5_sales,d_1466,int64,0,0.0,59
m5_sales,d_1467,int64,0,0.0,60
m5_sales,d_1468,int64,0,0.0,63
m5_sales,d_1469,int64,0,0.0,59
m5_sales,d_1470,int64,0,0.0,68
m5_sales,d_1471,int64,0,0.0,75
m5_sales,d_1472,int64,0,0.0,79
m5_sales,d_1473,int64,0,0.0,66
m5_sales,d_1474,int64,0,0.0,61
m5_sales,d_1475,int64,0,0.0,65
m5_sales,d_1476,int64,0,0.0,64
m5_sales,d_1477,int64,0,0.0,63
m5_sales,d_1478,int64,0,0.0,76
m5_sales,d_1479,int64,0,0.0,66
m5_sales,d_1480,int64,0,0.0,55
m5_sales,d_1481,int64,0,0.0,50
m5_sales,d_1482,int64,0,0.0,53
m5_sales,d_1483,int64,0,0.0,52
m5_sales,d_1484,int64,0,0.0,53
m5_sales,d_1485,int64,0,0.0,62
m5_sales,d_1486,int64,0,0.0,64
m5_sales,d_1487,int64,0,0.0,52
m5_sales,d_1488,int64,0,0.0,56
m5_sales,d_1489,int64,0,0.0,50
m5_sales,d_1490,int64,0,0.0,48
m5_sales,d_1491,int64,0,0.0,50
m5_sales,d_1492,int64,0,0.0,56
m5_sales,d_1493,int64,0,0.0,64
m5_sales,d_1494,int64,0,0.0,55
m5_sales,d_1495,int64,0,0.0,59
m5_sales,d_1496,int64,0,0.0,57
m5_sales,d_1497,int64,0,0.0,60
m5_sales,d_1498,int64,0,0.0,60
m5_sales,d_1499,int64,0,0.0,67
m5_sales,d_1500,int64,0,0.0,78
m5_sales,d_1501,int64,0,0.0,63
m5_sales,d_1502,int64,0,0.0,57
m5_sales,d_1503,int64,0,0.0,52
m5_sales,d_1504,int64,0,0.0,63
m5_sales,d_1505,int64,0,0.0,67
m5_sales,d_1506,int64,0,0.0,76
m5_sales,d_1507,int64,0,0.0,77
m5_sales,d_1508,int64,0,0.0,62
m5_sales,d_1509,int64,0,0.0,60
m5_sales,d_1510,int64,0,0.0,54
m5_sales,d_1511,int64,0,0.0,54
m5_sales,d_1512,int64,0,0.0,57
m5_sales,d_1513,int64,0,0.0,70
m5_sales,d_1514,int64,0,0.0,69
m5_sales,d_1515,int64,0,0.0,57
m5_sales,d_1516,int64,0,0.0,55
m5_sales,d_1517,int64,0,0.0,54
m5_sales,d_1518,int64,0,0.0,53
m5_sales,d_1519,int64,0,0.0,57
m5_sales,d_1520,int64,0,0.0,69
m5_sales,d_1521,int64,0,0.0,71
m5_sales,d_1522,int64,0,0.0,55
m5_sales,d_1523,int64,0,0.0,51
m5_sales,d_1524,int64,0,0.0,61
m5_sales,d_1525,int64,0,0.0,58
m5_sales,d_1526,int64,0,0.0,74
m5_sales,d_1527,int64,0,0.0,78
m5_sales,d_1528,int64,0,0.0,70
m5_sales,d_1529,int64,0,0.0,67
m5_sales,d_1530,int64,0,0.0,60
m5_sales,d_1531,int64,0,0.0,59
m5_sales,d_1532,int64,0,0.0,60
m5_sales,d_1533,int64,0,0.0,59
m5_sales,d_1534,int64,0,0.0,73
m5_sales,d_1535,int64,0,0.0,70
m5_sales,d_1536,int64,0,0.0,54
m5_sales,d_1537,int64,0,0.0,64
m5_sales,d_1538,int64,0,0.0,59
m5_sales,d_1539,int64,0,0.0,55
m5_sales,d_1540,int64,0,0.0,61
m5_sales,d_1541,int64,0,0.0,70
m5_sales,d_1542,int64,0,0.0,64
m5_sales,d_1543,int64,0,0.0,55
m5_sales,d_1544,int64,0,0.0,54
m5_sales,d_1545,int64,0,0.0,52
m5_sales,d_1546,int64,0,0.0,56
m5_sales,d_1547,int64,0,0.0,57
m5_sales,d_1548,int64,0,0.0,66
m5_sales,d_1549,int64,0,0.0,70
m5_sales,d_1550,int64,0,0.0,56
m5_sales,d_1551,int64,0,0.0,47
m5_sales,d_1552,int64,0,0.0,53
m5_sales,d_1553,int64,0,0.0,59
m5_sales,d_1554,int64,0,0.0,65
m5_sales,d_1555,int64,0,0.0,79
m5_sales,d_1556,int64,0,0.0,74
m5_sales,d_1557,int64,0,0.0,59
m5_sales,d_1558,int64,0,0.0,59
m5_sales,d_1559,int64,0,0.0,60
m5_sales,d_1560,int64,0,0.0,57
m5_sales,d_1561,int64,0,0.0,63
m5_sales,d_1562,int64,0,0.0,73
m5_sales,d_1563,int64,0,0.0,67
m5_sales,d_1564,int64,0,0.0,63
m5_sales,d_1565,int64,0,0.0,60
m5_sales,d_1566,int64,0,0.0,55
m5_sales,d_1567,int64,0,0.0,52
m5_sales,d_1568,int64,0,0.0,61
m5_sales,d_1569,int64,0,0.0,63
m5_sales,d_1570,int64,0,0.0,65
m5_sales,d_1571,int64,0,0.0,50
m5_sales,d_1572,int64,0,0.0,51
m5_sales,d_1573,int64,0,0.0,53
m5_sales,d_1574,int64,0,0.0,45
m5_sales,d_1575,int64,0,0.0,59
m5_sales,d_1576,int64,0,0.0,63
m5_sales,d_1577,int64,0,0.0,58
m5_sales,d_1578,int64,0,0.0,62
m5_sales,d_1579,int64,0,0.0,52
m5_sales,d_1580,int64,0,0.0,47
m5_sales,d_1581,int64,0,0.0,50
m5_sales,d_1582,int64,0,0.0,54
m5_sales,d_1583,int64,0,0.0,63
m5_sales,d_1584,int64,0,0.0,63
m5_sales,d_1585,int64,0,0.0,60
m5_sales,d_1586,int64,0,0.0,68
m5_sales,d_1587,int64,0,0.0,61
m5_sales,d_1588,int64,0,0.0,53
m5_sales,d_1589,int64,0,0.0,64
m5_sales,d_1590,int64,0,0.0,68
m5_sales,d_1591,int64,0,0.0,79
m5_sales,d_1592,int64,0,0.0,70
m5_sales,d_1593,int64,0,0.0,67
m5_sales,d_1594,int64,0,0.0,60
m5_sales,d_1595,int64,0,0.0,64
m5_sales,d_1596,int64,0,0.0,70
m5_sales,d_1597,int64,0,0.0,67
m5_sales,d_1598,int64,0,0.0,96
m5_sales,d_1599,int64,0,0.0,84
m5_sales,d_1600,int64,0,0.0,59
m5_sales,d_1601,int64,0,0.0,60
m5_sales,d_1602,int64,0,0.0,61
m5_sales,d_1603,int64,0,0.0,65
m5_sales,d_1604,int64,0,0.0,74
m5_sales,d_1605,int64,0,0.0,75
m5_sales,d_1606,int64,0,0.0,58
m5_sales,d_1607,int64,0,0.0,62
m5_sales,d_1608,int64,0,0.0,57
m5_sales,d_1609,int64,0,0.0,63
m5_sales,d_1610,int64,0,0.0,63
m5_sales,d_1611,int64,0,0.0,76
m5_sales,d_1612,int64,0,0.0,77
m5_sales,d_1613,int64,0,0.0,61
m5_sales,d_1614,int64,0,0.0,61
m5_sales,d_1615,int64,0,0.0,67
m5_sales,d_1616,int64,0,0.0,73
m5_sales,d_1617,int64,0,0.0,91
m5_sales,d_1618,int64,0,0.0,77
m5_sales,d_1619,int64,0,0.0,76
m5_sales,d_1620,int64,0,0.0,69
m5_sales,d_1621,int64,0,0.0,67
m5_sales,d_1622,int64,0,0.0,60
m5_sales,d_1623,int64,0,0.0,64
m5_sales,d_1624,int64,0,0.0,66
m5_sales,d_1625,int64,0,0.0,75
m5_sales,d_1626,int64,0,0.0,78
m5_sales,d_1627,int64,0,0.0,62
m5_sales,d_1628,int64,0,0.0,67
m5_sales,d_1629,int64,0,0.0,66
m5_sales,d_1630,int64,0,0.0,61
m5_sales,d_1631,int64,0,0.0,71
m5_sales,d_1632,int64,0,0.0,75
m5_sales,d_1633,int64,0,0.0,80
m5_sales,d_1634,int64,0,0.0,67
m5_sales,d_1635,int64,0,0.0,62
m5_sales,d_1636,int64,0,0.0,59
m5_sales,d_1637,int64,0,0.0,60
m5_sales,d_1638,int64,0,0.0,69
m5_sales,d_1639,int64,0,0.0,72
m5_sales,d_1640,int64,0,0.0,79
m5_sales,d_1641,int64,0,0.0,64
m5_sales,d_1642,int64,0,0.0,65
m5_sales,d_1643,int64,0,0.0,56
m5_sales,d_1644,int64,0,0.0,60
m5_sales,d_1645,int64,0,0.0,70
m5_sales,d_1646,int64,0,0.0,79
m5_sales,d_1647,int64,0,0.0,86
m5_sales,d_1648,int64,0,0.0,72
m5_sales,d_1649,int64,0,0.0,59
m5_sales,d_1650,int64,0,0.0,69
m5_sales,d_1651,int64,0,0.0,64
m5_sales,d_1652,int64,0,0.0,69
m5_sales,d_1653,int64,0,0.0,82
m5_sales,d_1654,int64,0,0.0,85
m5_sales,d_1655,int64,0,0.0,64
m5_sales,d_1656,int64,0,0.0,63
m5_sales,d_1657,int64,0,0.0,70
m5_sales,d_1658,int64,0,0.0,64
m5_sales,d_1659,int64,0,0.0,75
m5_sales,d_1660,int64,0,0.0,83
m5_sales,d_1661,int64,0,0.0,89
m5_sales,d_1662,int64,0,0.0,72
m5_sales,d_1663,int64,0,0.0,64
m5_sales,d_1664,int64,0,0.0,58
m5_sales,d_1665,int64,0,0.0,59
m5_sales,d_1666,int64,0,0.0,65
m5_sales,d_1667,int64,0,0.0,71
m5_sales,d_1668,int64,0,0.0,73
m5_sales,d_1669,int64,0,0.0,62
m5_sales,d_1670,int64,0,0.0,55
m5_sales,d_1671,int64,0,0.0,57
m5_sales,d_1672,int64,0,0.0,57
m5_sales,d_1673,int64,0,0.0,65
m5_sales,d_1674,int64,0,0.0,77
m5_sales,d_1675,int64,0,0.0,72
m5_sales,d_1676,int64,0,0.0,56
m5_sales,d_1677,int64,0,0.0,63
m5_sales,d_1678,int64,0,0.0,65
m5_sales,d_1679,int64,0,0.0,64
m5_sales,d_1680,int64,0,0.0,63
m5_sales,d_1681,int64,0,0.0,72
m5_sales,d_1682,int64,0,0.0,82
m5_sales,d_1683,int64,0,0.0,78
m5_sales,d_1684,int64,0,0.0,65
m5_sales,d_1685,int64,0,0.0,67
m5_sales,d_1686,int64,0,0.0,61
m5_sales,d_1687,int64,0,0.0,69
m5_sales,d_1688,int64,0,0.0,76
m5_sales,d_1689,int64,0,0.0,79
m5_sales,d_1690,int64,0,0.0,61
m5_sales,d_1691,int64,0,0.0,61
m5_sales,d_1692,int64,0,0.0,58
m5_sales,d_1693,int64,0,0.0,56
m5_sales,d_1694,int64,0,0.0,66
m5_sales,d_1695,int64,0,0.0,75
m5_sales,d_1696,int64,0,0.0,78
m5_sales,d_1697,int64,0,0.0,63
m5_sales,d_1698,int64,0,0.0,54
m5_sales,d_1699,int64,0,0.0,58
m5_sales,d_1700,int64,0,0.0,62
m5_sales,d_1701,int64,0,0.0,70
m5_sales,d_1702,int64,0,0.0,73
m5_sales,d_1703,int64,0,0.0,71
m5_sales,d_1704,int64,0,0.0,54
m5_sales,d_1705,int64,0,0.0,51
m5_sales,d_1706,int64,0,0.0,50
m5_sales,d_1707,int64,0,0.0,61
m5_sales,d_1708,int64,0,0.0,70
m5_sales,d_1709,int64,0,0.0,82
m5_sales,d_1710,int64,0,0.0,71
m5_sales,d_1711,int64,0,0.0,67
m5_sales,d_1712,int64,0,0.0,62
m5_sales,d_1713,int64,0,0.0,60
m5_sales,d_1714,int64,0,0.0,66
m5_sales,d_1715,int64,0,0.0,69
m5_sales,d_1716,int64,0,0.0,74
m5_sales,d_1717,int64,0,0.0,73
m5_sales,d_1718,int64,0,0.0,67
m5_sales,d_1719,int64,0,0.0,63
m5_sales,d_1720,int64,0,0.0,62
m5_sales,d_1721,int64,0,0.0,61
m5_sales,d_1722,int64,0,0.0,65
m5_sales,d_1723,int64,0,0.0,72
m5_sales,d_1724,int64,0,0.0,78
m5_sales,d_1725,int64,0,0.0,55
m5_sales,d_1726,int64,0,0.0,53
m5_sales,d_1727,int64,0,0.0,56
m5_sales,d_1728,int64,0,0.0,58
m5_sales,d_1729,int64,0,0.0,62
m5_sales,d_1730,int64,0,0.0,64
m5_sales,d_1731,int64,0,0.0,74
m5_sales,d_1732,int64,0,0.0,54
m5_sales,d_1733,int64,0,0.0,56
m5_sales,d_1734,int64,0,0.0,54
m5_sales,d_1735,int64,0,0.0,60
m5_sales,d_1736,int64,0,0.0,69
m5_sales,d_1737,int64,0,0.0,71
m5_sales,d_1738,int64,0,0.0,68
m5_sales,d_1739,int64,0,0.0,54
m5_sales,d_1740,int64,0,0.0,55
m5_sales,d_1741,int64,0,0.0,52
m5_sales,d_1742,int64,0,0.0,58
m5_sales,d_1743,int64,0,0.0,64
m5_sales,d_1744,int64,0,0.0,70
m5_sales,d_1745,int64,0,0.0,67
m5_sales,d_1746,int64,0,0.0,60
m5_sales,d_1747,int64,0,0.0,54
m5_sales,d_1748,int64,0,0.0,57
m5_sales,d_1749,int64,0,0.0,61
m5_sales,d_1750,int64,0,0.0,67
m5_sales,d_1751,int64,0,0.0,66
m5_sales,d_1752,int64,0,0.0,74
m5_sales,d_1753,int64,0,0.0,55
m5_sales,d_1754,int64,0,0.0,50
m5_sales,d_1755,int64,0,0.0,50
m5_sales,d_1756,int64,0,0.0,52
m5_sales,d_1757,int64,0,0.0,64
m5_sales,d_1758,int64,0,0.0,69
m5_sales,d_1759,int64,0,0.0,72
m5_sales,d_1760,int64,0,0.0,62
m5_sales,d_1761,int64,0,0.0,63
m5_sales,d_1762,int64,0,0.0,81
m5_sales,d_1763,int64,0,0.0,77
m5_sales,d_1764,int64,0,0.0,62
m5_sales,d_1765,int64,0,0.0,60
m5_sales,d_1766,int64,0,0.0,58
m5_sales,d_1767,int64,0,0.0,54
m5_sales,d_1768,int64,0,0.0,56
m5_sales,d_1769,int64,0,0.0,58
m5_sales,d_1770,int64,0,0.0,60
m5_sales,d_1771,int64,0,0.0,57
m5_sales,d_1772,int64,0,0.0,71
m5_sales,d_1773,int64,0,0.0,71
m5_sales,d_1774,int64,0,0.0,52
m5_sales,d_1775,int64,0,0.0,56
m5_sales,d_1776,int64,0,0.0,58
m5_sales,d_1777,int64,0,0.0,54
m5_sales,d_1778,int64,0,0.0,66
m5_sales,d_1779,int64,0,0.0,72
m5_sales,d_1780,int64,0,0.0,67
m5_sales,d_1781,int64,0,0.0,60
m5_sales,d_1782,int64,0,0.0,62
m5_sales,d_1783,int64,0,0.0,54
m5_sales,d_1784,int64,0,0.0,61
m5_sales,d_1785,int64,0,0.0,56
m5_sales,d_1786,int64,0,0.0,70
m5_sales,d_1787,int64,0,0.0,64
m5_sales,d_1788,int64,0,0.0,58
m5_sales,d_1789,int64,0,0.0,60
m5_sales,d_1790,int64,0,0.0,65
m5_sales,d_1791,int64,0,0.0,72
m5_sales,d_1792,int64,0,0.0,3
m5_sales,d_1793,int64,0,0.0,65
m5_sales,d_1794,int64,0,0.0,58
m5_sales,d_1795,int64,0,0.0,47
m5_sales,d_1796,int64,0,0.0,49
m5_sales,d_1797,int64,0,0.0,53
m5_sales,d_1798,int64,0,0.0,71
m5_sales,d_1799,int64,0,0.0,54
m5_sales,d_1800,int64,0,0.0,61
m5_sales,d_1801,int64,0,0.0,62
m5_sales,d_1802,int64,0,0.0,54
m5_sales,d_1803,int64,0,0.0,56
m5_sales,d_1804,int64,0,0.0,53
m5_sales,d_1805,int64,0,0.0,65
m5_sales,d_1806,int64,0,0.0,64
m5_sales,d_1807,int64,0,0.0,77
m5_sales,d_1808,int64,0,0.0,70
m5_sales,d_1809,int64,0,0.0,65
m5_sales,d_1810,int64,0,0.0,58
m5_sales,d_1811,int64,0,0.0,54
m5_sales,d_1812,int64,0,0.0,58
m5_sales,d_1813,int64,0,0.0,64
m5_sales,d_1814,int64,0,0.0,71
m5_sales,d_1815,int64,0,0.0,67
m5_sales,d_1816,int64,0,0.0,59
m5_sales,d_1817,int64,0,0.0,56
m5_sales,d_1818,int64,0,0.0,55
m5_sales,d_1819,int64,0,0.0,57
m5_sales,d_1820,int64,0,0.0,57
m5_sales,d_1821,int64,0,0.0,70
m5_sales,d_1822,int64,0,0.0,70
m5_sales,d_1823,int64,0,0.0,55
m5_sales,d_1824,int64,0,0.0,49
m5_sales,d_1825,int64,0,0.0,51
m5_sales,d_1826,int64,0,0.0,49
m5_sales,d_1827,int64,0,0.0,57
m5_sales,d_1828,int64,0,0.0,72
m5_sales,d_1829,int64,0,0.0,69
m5_sales,d_1830,int64,0,0.0,64
m5_sales,d_1831,int64,0,0.0,54
m5_sales,d_1832,int64,0,0.0,66
m5_sales,d_1833,int64,0,0.0,59
m5_sales,d_1834,int64,0,0.0,65
m5_sales,d_1835,int64,0,0.0,78
m5_sales,d_1836,int64,0,0.0,73
m5_sales,d_1837,int64,0,0.0,58
m5_sales,d_1838,int64,0,0.0,58
m5_sales,d_1839,int64,0,0.0,66
m5_sales,d_1840,int64,0,0.0,68
m5_sales,d_1841,int64,0,0.0,70
m5_sales,d_1842,int64,0,0.0,77
m5_sales,d_1843,int64,0,0.0,72
m5_sales,d_1844,int64,0,0.0,76
m5_sales,d_1845,int64,0,0.0,64
m5_sales,d_1846,int64,0,0.0,62
m5_sales,d_1847,int64,0,0.0,60
m5_sales,d_1848,int64,0,0.0,64
m5_sales,d_1849,int64,0,0.0,75
m5_sales,d_1850,int64,0,0.0,76
m5_sales,d_1851,int64,0,0.0,55
m5_sales,d_1852,int64,0,0.0,56
m5_sales,d_1853,int64,0,0.0,55
m5_sales,d_1854,int64,0,0.0,58
m5_sales,d_1855,int64,0,0.0,58
m5_sales,d_1856,int64,0,0.0,67
m5_sales,d_1857,int64,0,0.0,69
m5_sales,d_1858,int64,0,0.0,55
m5_sales,d_1859,int64,0,0.0,58
m5_sales,d_1860,int64,0,0.0,59
m5_sales,d_1861,int64,0,0.0,61
m5_sales,d_1862,int64,0,0.0,63
m5_sales,d_1863,int64,0,0.0,72
m5_sales,d_1864,int64,0,0.0,76
m5_sales,d_1865,int64,0,0.0,60
m5_sales,d_1866,int64,0,0.0,63
m5_sales,d_1867,int64,0,0.0,58
m5_sales,d_1868,int64,0,0.0,57
m5_sales,d_1869,int64,0,0.0,61
m5_sales,d_1870,int64,0,0.0,73
m5_sales,d_1871,int64,0,0.0,74
m5_sales,d_1872,int64,0,0.0,62
m5_sales,d_1873,int64,0,0.0,62
m5_sales,d_1874,int64,0,0.0,61
m5_sales,d_1875,int64,0,0.0,60
m5_sales,d_1876,int64,0,0.0,61
m5_sales,d_1877,int64,0,0.0,64
m5_sales,d_1878,int64,0,0.0,72
m5_sales,d_1879,int64,0,0.0,54
m5_sales,d_1880,int64,0,0.0,53
m5_sales,d_1881,int64,0,0.0,53
m5_sales,d_1882,int64,0,0.0,55
m5_sales,d_1883,int64,0,0.0,73
m5_sales,d_1884,int64,0,0.0,85
m5_sales,d_1885,int64,0,0.0,82
m5_sales,d_1886,int64,0,0.0,55
m5_sales,d_1887,int64,0,0.0,55
m5_sales,d_1888,int64,0,0.0,56
m5_sales,d_1889,int64,0,0.0,56
m5_sales,d_1890,int64,0,0.0,64
m5_sales,d_1891,int64,0,0.0,77
m5_sales,d_1892,int64,0,0.0,75
m5_sales,d_1893,int64,0,0.0,61
m5_sales,d_1894,int64,0,0.0,63
m5_sales,d_1895,int64,0,0.0,61
m5_sales,d_1896,int64,0,0.0,60
m5_sales,d_1897,int64,0,0.0,70
m5_sales,d_1898,int64,0,0.0,80
m5_sales,d_1899,int64,0,0.0,72
m5_sales,d_1900,int64,0,0.0,64
m5_sales,d_1901,int64,0,0.0,59
m5_sales,d_1902,int64,0,0.0,55
m5_sales,d_1903,int64,0,0.0,63
m5_sales,d_1904,int64,0,0.0,69
m5_sales,d_1905,int64,0,0.0,71
m5_sales,d_1906,int64,0,0.0,77
m5_sales,d_1907,int64,0,0.0,61
m5_sales,d_1908,int64,0,0.0,57
m5_sales,d_1909,int64,0,0.0,53
m5_sales,d_1910,int64,0,0.0,57
m5_sales,d_1911,int64,0,0.0,61
m5_sales,d_1912,int64,0,0.0,73
m5_sales,d_1913,int64,0,0.0,65
m5_sales,d_1914,int64,0,0.0,58
m5_sales,d_1915,int64,0,0.0,53
m5_sales,d_1916,int64,0,0.0,54
m5_sales,d_1917,int64,0,0.0,57
m5_sales,d_1918,int64,0,0.0,64
m5_sales,d_1919,int64,0,0.0,69
m5_sales,d_1920,int64,0,0.0,71
m5_sales,d_1921,int64,0,0.0,59
m5_sales,d_1922,int64,0,0.0,61
m5_sales,d_1923,int64,0,0.0,61
m5_sales,d_1924,int64,0,0.0,62
m5_sales,d_1925,int64,0,0.0,70
m5_sales,d_1926,int64,0,0.0,77
